Spdl1,11,34809185,34833641,-1,Spdl1_function,Spdl1,Spdl1_Description
Slit3,11,35121456,35708507,1,Slit3_function,Slit3,Slit3_Description
Mir218-2,11,35616816,35616925,1,Mir218-2_function,Mir218-2,Mir218-2_Description
Pank3,11,35769495,35791285,1,Pank3_function,Pank3,Pank3_Description
Mir103-1,11,35782396,35782481,1,Mir103-1_function,Mir103-1,Mir103-1_Description
Fbll1,11,35797380,35798884,-1,Fbll1_function,Fbll1,Fbll1_Description
Rars,11,35808381,35834528,-1,Rars_function,Rars,Rars_Description
Wwc1,11,35839178,35980089,-1,Wwc1_function,Wwc1,Wwc1_Description
Tenm2,11,36006656,36944241,-1,Tenm2_function,Tenm2,Tenm2_Description
Gm12128,11,37658989,37673166,1,Gm12128_function,Gm12128,Gm12128_Description
Gm12130,11,38491548,38520045,-1,Gm12130_function,Gm12130,Gm12130_Description
4930553C11Rik,11,39307703,39390225,-1,4930553C11Rik_function,4930553C11Rik,4930553C11Rik_Description
Mat2b,11,40679314,40695203,-1,Mat2b_function,Mat2b,Mat2b_Description
Hmmr,11,40701388,40733437,-1,Hmmr_function,Hmmr,Hmmr_Description
Nudcd2,11,40733661,40740046,1,Nudcd2_function,Nudcd2,Nudcd2_Description
Ccng1,11,40748552,40755286,-1,Ccng1_function,Ccng1,Ccng1_Description
Gabrg2,11,41910190,42000714,-1,Gabrg2_function,Gabrg2,Gabrg2_Description
Gabra1,11,42130940,42182930,-1,Gabra1_function,Gabra1,Gabra1_Description
Gabra6,11,42306437,42321072,-1,Gabra6_function,Gabra6,Gabra6_Description
Gabrb2,11,42419757,42632591,1,Gabrb2_function,Gabrb2,Gabrb2_Description
Atp10b,11,43149877,43262286,1,Atp10b_function,Atp10b,Atp10b_Description
Mir146,11,43374397,43374461,-1,Mir146_function,Mir146,Mir146_Description
Pttg1,11,43420248,43426248,-1,Pttg1_function,Pttg1,Pttg1_Description
Slu7,11,43433731,43447981,1,Slu7_function,Slu7,Slu7_Description
C1qtnf2,11,43474306,43491525,1,C1qtnf2_function,C1qtnf2,C1qtnf2_Description
Ccnjl,11,43528749,43586999,1,Ccnjl_function,Ccnjl,Ccnjl_Description
Fabp6,11,43596040,43601562,-1,Fabp6_function,Fabp6,Fabp6_Description
Pwwp2a,11,43681998,43722633,1,Pwwp2a_function,Pwwp2a,Pwwp2a_Description
Ttc1,11,43730006,43747973,-1,Ttc1_function,Ttc1,Ttc1_Description
Adra1b,11,43774605,43901237,-1,Adra1b_function,Adra1b,Adra1b_Description
Il12b,11,44400063,44414677,1,Il12b_function,Il12b,Il12b_Description
Ublcp1,11,44454571,44470548,-1,Ublcp1_function,Ublcp1,Ublcp1_Description
Rnf145,11,44518964,44565520,1,Rnf145_function,Rnf145,Rnf145_Description
4930597A21Rik,11,44586317,44591229,1,4930597A21Rik_function,4930597A21Rik,4930597A21Rik_Description
Ebf1,11,44618100,45008096,1,Ebf1_function,Ebf1,Ebf1_Description
Gm12159,11,45102866,45116928,-1,Gm12159_function,Gm12159,Gm12159_Description
F630206G17Rik,11,45808083,45842878,1,F630206G17Rik_function,F630206G17Rik,F630206G17Rik_Description
Clint1,11,45851964,45910625,1,Clint1_function,Clint1,Clint1_Description
Lsm11,11,45928269,45944935,-1,Lsm11_function,Lsm11,Lsm11_Description
Thg1l,11,45945306,45955503,-1,Thg1l_function,Thg1l,Thg1l_Description
Sox30,11,45980310,46017992,1,Sox30_function,Sox30,Sox30_Description
Adam19,11,46054502,46147347,1,Adam19_function,Adam19,Adam19_Description
Mir8100,11,46102270,46102390,1,Mir8100_function,Mir8100,Mir8100_Description
Nipal4,11,46148155,46166359,-1,Nipal4_function,Nipal4,Nipal4_Description
Mir7239,11,46170087,46170143,1,Mir7239_function,Mir7239,Mir7239_Description
Cyfip2,11,46193849,46312859,-1,Cyfip2_function,Cyfip2,Cyfip2_Description
Mir6989,11,46232135,46581905,1,Mir6989_function,Mir6989,Mir6989_Description
Fndc9,11,46235557,46239871,1,Fndc9_function,Fndc9,Fndc9_Description
Itk,11,46325148,46389515,-1,Itk_function,Itk,Itk_Description
Fam71b,11,46404728,46407985,1,Fam71b_function,Fam71b,Fam71b_Description
Med7,11,46436947,46442721,1,Med7_function,Med7,Med7_Description
Havcr2,11,46454931,46481254,1,Havcr2_function,Havcr2,Havcr2_Description
Gm12169,11,46524251,46538156,1,Gm12169_function,Gm12169,Gm12169_Description
Gm12171,11,46548413,46556068,1,Gm12171_function,Gm12171,Gm12171_Description
BC053393,11,46571513,46589232,1,BC053393_function,BC053393,BC053393_Description
Dppa1,11,46607010,46629274,-1,Dppa1_function,Dppa1,Dppa1_Description
Gm4926,11,46636506,46645006,-1,Gm4926_function,Gm4926,Gm4926_Description
Timd2,11,46668960,46707104,-1,Timd2_function,Timd2,Timd2_Description
Havcr1,11,46740223,46779578,1,Havcr1_function,Havcr1,Havcr1_Description
Timd4,11,46810799,46844333,1,Timd4_function,Timd4,Timd4_Description
Sgcd,11,46978783,47379302,-1,Sgcd_function,Sgcd,Sgcd_Description
Mir6380,11,47739592,48074583,-1,Mir6380_function,Mir6380,Mir6380_Description
Gnb2l1,11,48800360,48806241,1,Gnb2l1_function,Gnb2l1,Gnb2l1_Description
Snord96a,11,48802033,48802109,1,Snord96a_function,Snord96a,Snord96a_Description
Snord95,11,48803139,48803206,1,Snord95_function,Snord95,Snord95_Description
Trim41,11,48806404,48817391,-1,Trim41_function,Trim41,Trim41_Description
Trim7,11,48826138,48850195,1,Trim7_function,Trim7,Trim7_Description
Irgm1,11,48865249,48871346,-1,Irgm1_function,Irgm1,Irgm1_Description
Gm5431,11,48887422,48902152,-1,Gm5431_function,Gm5431,Gm5431_Description
Gm12185,11,48904656,48927182,-1,Gm12185_function,Gm12185,Gm12185_Description
Psme2b,11,48945352,48946410,-1,Psme2b_function,Psme2b,Psme2b_Description
9930111J21Rik1,11,48946150,48979381,-1,9930111J21Rik1_function,9930111J21Rik1,9930111J21Rik1_Description
9930111J21Rik2,11,48965817,49051242,-1,9930111J21Rik2_function,9930111J21Rik2,9930111J21Rik2_Description
Tgtp1,11,48985329,48992246,-1,Tgtp1_function,Tgtp1,Tgtp1_Description
Olfr56,11,49050733,49135387,1,Olfr56_function,Olfr56,Olfr56_Description
Tgtp2,11,49057196,49064212,-1,Tgtp2_function,Tgtp2,Tgtp2_Description
Ifi47,11,49076587,49096987,1,Ifi47_function,Ifi47,Ifi47_Description
Olfr1396,11,49112777,49113757,-1,Olfr1396_function,Olfr1396,Olfr1396_Description
Olfr1395,11,49148259,49149212,1,Olfr1395_function,Olfr1395,Olfr1395_Description
Olfr1394,11,49160016,49160954,1,Olfr1394_function,Olfr1394,Olfr1394_Description
Btnl9,11,49168325,49187089,-1,Btnl9_function,Btnl9,Btnl9_Description
Zfp62,11,49203500,49218816,1,Zfp62_function,Zfp62,Zfp62_Description
Mgat1,11,49244191,49263024,1,Mgat1_function,Mgat1,Mgat1_Description
Olfr1393,11,49280150,49281085,1,Olfr1393_function,Olfr1393,Olfr1393_Description
Olfr1392,11,49293297,49294322,1,Olfr1392_function,Olfr1392,Olfr1392_Description
Olfr10,11,49317548,49318483,1,Olfr10_function,Olfr10,Olfr10_Description
Olfr1391,11,49327413,49328348,1,Olfr1391_function,Olfr1391,Olfr1391_Description
Olfr1390,11,49340534,49341469,1,Olfr1390_function,Olfr1390,Olfr1390_Description
Olfr1389,11,49430427,49431499,1,Olfr1389_function,Olfr1389,Olfr1389_Description
Olfr1388,11,49443853,49444788,1,Olfr1388_function,Olfr1388,Olfr1388_Description
Olfr1387,11,49459681,49460616,1,Olfr1387_function,Olfr1387,Olfr1387_Description
Olfr1386,11,49470054,49471181,1,Olfr1386_function,Olfr1386,Olfr1386_Description
Olfr1385,11,49494535,49495464,1,Olfr1385_function,Olfr1385,Olfr1385_Description
Olfr1384,11,49513618,49514651,1,Olfr1384_function,Olfr1384,Olfr1384_Description
Olfr1383,11,49523725,49524660,1,Olfr1383_function,Olfr1383,Olfr1383_Description
Olfr1382,11,49535187,49536122,1,Olfr1382_function,Olfr1382,Olfr1382_Description
Olfr1381,11,49551749,49552684,1,Olfr1381_function,Olfr1381,Olfr1381_Description
Olfr1380,11,49563923,49564858,1,Olfr1380_function,Olfr1380,Olfr1380_Description
Flt4,11,49609679,49652739,1,Flt4_function,Flt4,Flt4_Description
Scgb3a1,11,49663595,49665118,1,Scgb3a1_function,Scgb3a1,Scgb3a1_Description
Cnot6,11,49671497,49712722,-1,Cnot6_function,Cnot6,Cnot6_Description
Gfpt2,11,49794155,49838620,1,Gfpt2_function,Gfpt2,Gfpt2_Description
Mapk9,11,49846751,49886421,1,Mapk9_function,Mapk9,Mapk9_Description
Rasgef1c,11,49901835,49980223,1,Rasgef1c_function,Rasgef1c,Rasgef1c_Description
Rnf130,11,50025331,50125719,1,Rnf130_function,Rnf130,Rnf130_Description
Mir340,11,50069702,50069799,1,Mir340_function,Mir340,Mir340_Description
Tbc1d9b,11,50131360,50172785,1,Tbc1d9b_function,Tbc1d9b,Tbc1d9b_Description
3010026O09Rik,11,50174851,50200115,1,3010026O09Rik_function,3010026O09Rik,3010026O09Rik_Description
Sqstm1,11,50200152,50210820,-1,Sqstm1_function,Sqstm1,Sqstm1_Description
Mgat4b,11,50225335,50235103,1,Mgat4b_function,Mgat4b,Mgat4b_Description
Mir6919,11,50232245,50232306,1,Mir6919_function,Mir6919,Mir6919_Description
Ltc4s,11,50236472,50238471,-1,Ltc4s_function,Ltc4s,Ltc4s_Description
Maml1,11,50255635,50292336,-1,Maml1_function,Maml1,Maml1_Description
Canx,11,50293957,50325673,-1,Canx_function,Canx,Canx_Description
Mir804,11,50357785,50357879,-1,Mir804_function,Mir804,Mir804_Description
Hnrnph1,11,50377719,50386528,1,Hnrnph1_function,Hnrnph1,Hnrnph1_Description
Rufy1,11,50389303,50431111,-1,Rufy1_function,Rufy1,Rufy1_Description
Adamts2,11,50602085,50807573,1,Adamts2_function,Adamts2,Adamts2_Description
Zfp354c,11,50811085,50827731,-1,Zfp354c_function,Zfp354c,Zfp354c_Description
Zfp879,11,50832031,50841552,-1,Zfp879_function,Zfp879,Zfp879_Description
Grm6,11,50850685,50866208,1,Grm6_function,Grm6,Grm6_Description
Zfp454,11,50872723,50887443,-1,Zfp454_function,Zfp454,Zfp454_Description
Zfp2,11,50898712,50916176,-1,Zfp2_function,Zfp2,Zfp2_Description
Zfp354b,11,50921786,50931635,-1,Zfp354b_function,Zfp354b,Zfp354b_Description
Prop1,11,50950806,50953632,-1,Prop1_function,Prop1,Prop1_Description
Olfr1378,11,50969020,50969967,1,Olfr1378_function,Olfr1378,Olfr1378_Description
Olfr1377,11,50984703,50985626,1,Olfr1377_function,Olfr1377,Olfr1377_Description
Olfr51,11,51006974,51007897,1,Olfr51_function,Olfr51,Olfr51_Description
Olfr54,11,51027004,51027945,1,Olfr54_function,Olfr54,Olfr54_Description
Olfr1375,11,51048109,51049050,1,Olfr1375_function,Olfr1375,Olfr1375_Description
Zfp354a,11,51059257,51072799,1,Zfp354a_function,Zfp354a,Zfp354a_Description
9230009I02Rik,11,51085087,51091835,1,9230009I02Rik_function,9230009I02Rik,9230009I02Rik_Description
Platr20,11,51189833,51220418,-1,Platr20_function,Platr20,Platr20_Description
BC049762,11,51253651,51262951,-1,BC049762_function,BC049762,BC049762_Description
Clk4,11,51263114,51281770,1,Clk4_function,Clk4,Clk4_Description
Col23a1,11,51289920,51583925,1,Col23a1_function,Col23a1,Col23a1_Description
Phykpl,11,51584757,51603269,1,Phykpl_function,Phykpl,Phykpl_Description
Hnrnpab,11,51600100,51606881,-1,Hnrnpab_function,Hnrnpab,Hnrnpab_Description
Nhp2,11,51619773,51623714,1,Nhp2_function,Nhp2,Nhp2_Description
Rmnd5b,11,51623673,51635896,-1,Rmnd5b_function,Rmnd5b,Rmnd5b_Description
N4bp3,11,51643089,51651073,-1,N4bp3_function,N4bp3,N4bp3_Description
D930048N14Rik,11,51650954,51657681,1,D930048N14Rik_function,D930048N14Rik,D930048N14Rik_Description
0610009B22Rik,11,51685385,51688634,-1,0610009B22Rik_function,0610009B22Rik,0610009B22Rik_Description
Sec24a,11,51692263,51756834,-1,Sec24a_function,Sec24a,Sec24a_Description
Sar1b,11,51763663,51791953,1,Sar1b_function,Sar1b,Sar1b_Description
Jade2,11,51813456,51857481,-1,Jade2_function,Jade2,Jade2_Description
Cdkn2aipnl,11,51967631,51977336,1,Cdkn2aipnl_function,Cdkn2aipnl,Cdkn2aipnl_Description
Ube2b,11,51985146,52000466,-1,Ube2b_function,Ube2b,Ube2b_Description
Cdkl3,11,52004221,52084667,1,Cdkl3_function,Cdkl3,Cdkl3_Description
Ppp2ca,11,52098824,52122749,1,Ppp2ca_function,Ppp2ca,Ppp2ca_Description
Mir3061,11,52126746,52126836,1,Mir3061_function,Mir3061,Mir3061_Description
Olfr1373,11,52144593,52145528,-1,Olfr1373_function,Olfr1373,Olfr1373_Description
Olfr1372-ps1,11,52154876,52157907,-1,Olfr1372-ps1_function,Olfr1372-ps1,Olfr1372-ps1_Description
Olfr1371,11,52213052,52213987,-1,Olfr1371_function,Olfr1371,Olfr1371_Description
Skp1a,11,52231995,52246858,1,Skp1a_function,Skp1a,Skp1a_Description
Tcf7,11,52252604,52282571,-1,Tcf7_function,Tcf7,Tcf7_Description
Vdac1,11,52361115,52389396,1,Vdac1_function,Vdac1,Vdac1_Description
9530068E07Rik,11,52396428,52408723,1,9530068E07Rik_function,9530068E07Rik,9530068E07Rik_Description
Fstl4,11,52764706,53187347,1,Fstl4_function,Fstl4,Fstl4_Description
Gm11186,11,53111451,53120056,-1,Gm11186_function,Gm11186,Gm11186_Description
Hspa4,11,53259814,53300479,-1,Hspa4_function,Hspa4,Hspa4_Description
Zcchc10,11,53324689,53333301,1,Zcchc10_function,Zcchc10,Zcchc10_Description
Aff4,11,53350767,53421830,1,Aff4_function,Aff4,Aff4_Description
Mir6920,11,53409197,53409267,1,Mir6920_function,Mir6920,Mir6920_Description
Leap2,11,53422181,53423136,-1,Leap2_function,Leap2,Leap2_Description
Uqcrq,11,53428948,53430831,-1,Uqcrq_function,Uqcrq,Uqcrq_Description
Gdf9,11,53433286,53437902,1,Gdf9_function,Gdf9,Gdf9_Description
Shroom1,11,53457205,53467766,1,Shroom1_function,Shroom1,Shroom1_Description
Sowaha,11,53476578,53480195,-1,Sowaha_function,Sowaha,Sowaha_Description
Sept8,11,53519736,53544096,1,Sept8_function,Sept8,Sept8_Description
Kif3a,11,53567369,53604246,1,Kif3a_function,Kif3a,Kif3a_Description
Il4,11,53612461,53618665,-1,Il4_function,Il4,Il4_Description
Il13,11,53631323,53634702,-1,Il13_function,Il13,Il13_Description
Rad50,11,53649519,53707319,-1,Rad50_function,Rad50,Rad50_Description
Il5,11,53720794,53725103,1,Il5_function,Il5,Il5_Description
Mir7671,11,53763597,53763654,-1,Mir7671_function,Mir7671,Mir7671_Description
Irf1,11,53770014,53778374,1,Irf1_function,Irf1,Irf1_Description
Gm12216,11,53785489,53859256,-1,Gm12216_function,Gm12216,Gm12216_Description
Slc22a5,11,53864542,53891703,-1,Slc22a5_function,Slc22a5,Slc22a5_Description
Slc22a21,11,53950824,53980027,-1,Slc22a21_function,Slc22a21,Slc22a21_Description
Slc22a4,11,53983126,54028090,-1,Slc22a4_function,Slc22a4,Slc22a4_Description
Pdlim4,11,54054928,54069017,-1,Pdlim4_function,Pdlim4,Pdlim4_Description
P4ha2,11,54100924,54131667,1,P4ha2_function,P4ha2,P4ha2_Description
4933405E24Rik,11,54177772,54213288,-1,4933405E24Rik_function,4933405E24Rik,4933405E24Rik_Description
Csf2,11,54247270,54249899,-1,Csf2_function,Csf2,Csf2_Description
Il3,11,54265085,54267279,-1,Il3_function,Il3,Il3_Description
Acsl6,11,54303824,54361539,1,Acsl6_function,Acsl6,Acsl6_Description
Meikin,11,54370652,54426790,1,Meikin_function,Meikin,Meikin_Description
Fnip1,11,54438179,54518241,1,Fnip1_function,Fnip1,Fnip1_Description
Rapgef6,11,54522845,54699286,1,Rapgef6_function,Rapgef6,Rapgef6_Description
Cdc42se2,11,54717415,54787703,-1,Cdc42se2_function,Cdc42se2,Cdc42se2_Description
Lyrm7os,11,54819919,54824967,1,Lyrm7os_function,Lyrm7os,Lyrm7os_Description
Lyrm7,11,54839289,54860591,-1,Lyrm7_function,Lyrm7,Lyrm7_Description
Hint1,11,54866438,54870496,1,Hint1_function,Hint1,Hint1_Description
Gpx3,11,54902854,54910382,1,Gpx3_function,Gpx3,Gpx3_Description
Tnip1,11,54910787,54962940,-1,Tnip1_function,Tnip1,Tnip1_Description
Anxa6,11,54978962,55033471,-1,Anxa6_function,Anxa6,Anxa6_Description
Ccdc69,11,55049738,55078131,-1,Ccdc69_function,Ccdc69,Ccdc69_Description
Gm2a,11,55097985,55113028,1,Gm2a_function,Gm2a,Gm2a_Description
Slc36a3,11,55124823,55151706,-1,Slc36a3_function,Slc36a3,Slc36a3_Description
Slc36a2,11,55158468,55185077,-1,Slc36a2_function,Slc36a2,Slc36a2_Description
Slc36a1os,11,55191719,55197682,-1,Slc36a1os_function,Slc36a1os,Slc36a1os_Description
Slc36a1,11,55204340,55236330,1,Slc36a1_function,Slc36a1,Slc36a1_Description
Fat2,11,55250610,55312257,-1,Fat2_function,Fat2,Fat2_Description
Sparc,11,55394159,55420080,-1,Sparc_function,Sparc,Sparc_Description
Atox1,11,55446643,55461138,-1,Atox1_function,Atox1,Atox1_Description
G3bp1,11,55469752,55500887,1,G3bp1_function,G3bp1,G3bp1_Description
Gm12238,11,55482706,55482829,1,Gm12238_function,Gm12238,Gm12238_Description
Glra1,11,55514239,55608198,-1,Glra1_function,Glra1,Glra1_Description
Nmur2,11,56024990,56040987,-1,Nmur2_function,Nmur2,Nmur2_Description
Gria1,11,57011618,57330244,1,Gria1_function,Gria1,Gria1_Description
Fam114a2,11,57482990,57518644,-1,Fam114a2_function,Fam114a2,Fam114a2_Description
Mfap3,11,57518665,57533817,1,Mfap3_function,Mfap3,Mfap3_Description
Galnt10,11,57645442,57787500,1,Galnt10_function,Galnt10,Galnt10_Description
2010001A14Rik,11,57795499,57801467,-1,2010001A14Rik_function,2010001A14Rik,2010001A14Rik_Description
Sap30l,11,57801637,57810615,1,Sap30l_function,Sap30l,Sap30l_Description
Hand1,11,57828713,57832147,-1,Hand1_function,Hand1,Hand1_Description
Larp1,11,58009064,58062032,1,Larp1_function,Larp1,Larp1_Description
Cnot8,11,58104153,58118594,1,Cnot8_function,Cnot8,Cnot8_Description
Gemin5,11,58120001,58168539,-1,Gemin5_function,Gemin5,Gemin5_Description
Mrpl22,11,58171654,58179581,1,Mrpl22_function,Mrpl22,Mrpl22_Description
Gm12250,11,58183843,58190198,1,Gm12250_function,Gm12250,Gm12250_Description
Igtp,11,58199556,58207592,1,Igtp_function,Igtp,Igtp_Description
Irgm2,11,58214977,58222783,1,Irgm2_function,Irgm2,Irgm2_Description
Zfp692,11,58307069,58314613,1,Zfp692_function,Zfp692,Zfp692_Description
Zfp672,11,58315114,58330339,-1,Zfp672_function,Zfp672,Zfp672_Description
Sh3bp5l,11,58330707,58347728,1,Sh3bp5l_function,Sh3bp5l,Sh3bp5l_Description
Lypd8,11,58379032,58390541,1,Lypd8_function,Lypd8,Lypd8_Description
1810065E05Rik,11,58421111,58426023,1,1810065E05Rik_function,1810065E05Rik,1810065E05Rik_Description
Gm12253,11,58432559,58441622,1,Gm12253_function,Gm12253,Gm12253_Description
4930504O13Rik,11,58446143,58452966,-1,4930504O13Rik_function,4930504O13Rik,4930504O13Rik_Description
Olfr30,11,58454915,58455980,-1,Olfr30_function,Olfr30,Olfr30_Description
Olfr332,11,58489719,58492499,-1,Olfr332_function,Olfr332,Olfr332_Description
Olfr331,11,58501598,58502572,-1,Olfr331_function,Olfr331,Olfr331_Description
Olfr330,11,58528929,58534825,-1,Olfr330_function,Olfr330,Olfr330_Description
Olfr329-ps,11,58542447,58543483,-1,Olfr329-ps_function,Olfr329-ps,Olfr329-ps_Description
Olfr328,11,58551305,58552237,-1,Olfr328_function,Olfr328,Olfr328_Description
Olfr224,11,58566399,58567343,-1,Olfr224_function,Olfr224,Olfr224_Description
Olfr325,11,58580837,58581877,1,Olfr325_function,Olfr325,Olfr325_Description
Olfr324,11,58597345,58598466,1,Olfr324_function,Olfr324,Olfr324_Description
2210407C18Rik,11,58608206,58613492,-1,2210407C18Rik_function,2210407C18Rik,2210407C18Rik_Description
Olfr323,11,58625073,58626044,-1,Olfr323_function,Olfr323,Olfr323_Description
Trim58,11,58640465,58652404,1,Trim58_function,Trim58,Trim58_Description
Olfr322,11,58665561,58666544,1,Olfr322_function,Olfr322,Olfr322_Description
Olfr320,11,58683875,58684795,1,Olfr320_function,Olfr320,Olfr320_Description
Olfr319,11,58701703,58702623,1,Olfr319_function,Olfr319,Olfr319_Description
Olfr318,11,58720069,58721094,-1,Olfr318_function,Olfr318,Olfr318_Description
Olfr317,11,58732096,58733223,-1,Olfr317_function,Olfr317,Olfr317_Description
Olfr316,11,58757667,58758587,1,Olfr316_function,Olfr316,Olfr316_Description
Olfr315,11,58778089,58779086,1,Olfr315_function,Olfr315,Olfr315_Description
Olfr314,11,58786139,58787269,1,Olfr314_function,Olfr314,Olfr314_Description
Fam183b,11,58792802,58801960,-1,Fam183b_function,Fam183b,Fam183b_Description
Olfr313,11,58816928,58818001,1,Olfr313_function,Olfr313,Olfr313_Description
Olfr312,11,58831156,58832082,1,Olfr312_function,Olfr312,Olfr312_Description
Olfr311,11,58841116,58842042,1,Olfr311_function,Olfr311,Olfr311_Description
2810021J22Rik,11,58867240,58884338,1,2810021J22Rik_function,2810021J22Rik,2810021J22Rik_Description
Zfp39,11,58888153,58904225,-1,Zfp39_function,Zfp39,Zfp39_Description
Btnl10,11,58918057,58926965,1,Btnl10_function,Btnl10,Btnl10_Description
Rnf187,11,58932288,58938906,-1,Rnf187_function,Rnf187,Rnf187_Description
Hist3h2ba,11,58948911,58949372,1,Hist3h2ba_function,Hist3h2ba,Hist3h2ba_Description
Hist3h2bb-ps,11,58954048,58954512,-1,Hist3h2bb-ps_function,Hist3h2bb-ps,Hist3h2bb-ps_Description
Hist3h2a,11,58954685,58955192,1,Hist3h2a_function,Hist3h2a,Hist3h2a_Description
Trim17,11,58963781,58971729,1,Trim17_function,Trim17,Trim17_Description
Trim11,11,58978093,58991462,1,Trim11_function,Trim11,Trim11_Description
Obscn,11,58994256,59136375,-1,Obscn_function,Obscn,Obscn_Description
Iba57,11,59155369,59163745,-1,Iba57_function,Iba57,Iba57_Description
Gjc2,11,59175564,59183213,-1,Gjc2_function,Gjc2,Gjc2_Description
Guk1,11,59183855,59191952,-1,Guk1_function,Guk1,Guk1_Description
2610507I01Rik,11,59197793,59202431,-1,2610507I01Rik_function,2610507I01Rik,2610507I01Rik_Description
Mrpl55,11,59202486,59206135,1,Mrpl55_function,Mrpl55,Mrpl55_Description
2310033P09Rik,11,59208361,59210734,1,2310033P09Rik_function,2310033P09Rik,2310033P09Rik_Description
Arf1,11,59211412,59228267,-1,Arf1_function,Arf1,Arf1_Description
Wnt3a,11,59248042,59290751,-1,Wnt3a_function,Wnt3a,Wnt3a_Description
Wnt9a,11,59306930,59333552,1,Wnt9a_function,Wnt9a,Wnt9a_Description
Prss38,11,59372669,59375653,-1,Prss38_function,Prss38,Prss38_Description
Snap47,11,59407150,59449956,-1,Snap47_function,Snap47,Snap47_Description
Jmjd4,11,59450045,59458567,1,Jmjd4_function,Jmjd4,Jmjd4_Description
Zfp867,11,59461197,59472474,-1,Zfp867_function,Zfp867,Zfp867_Description
Zkscan17,11,59485521,59506640,-1,Zkscan17_function,Zkscan17,Zkscan17_Description
4933439C10Rik,11,59505685,59511067,1,4933439C10Rik_function,4933439C10Rik,4933439C10Rik_Description
Nlrp3,11,59542686,59566956,1,Nlrp3_function,Nlrp3,Nlrp3_Description
Olfr222,11,59570782,59571738,-1,Olfr222_function,Olfr222,Olfr222_Description
Olfr223,11,59589128,59590087,-1,Olfr223_function,Olfr223,Olfr223_Description
Olfr225,11,59612966,59614225,1,Olfr225_function,Olfr225,Olfr225_Description
Mprip,11,59662495,59780860,1,Mprip_function,Mprip,Mprip_Description
1700007J10Rik,11,59725917,59740154,-1,1700007J10Rik_function,1700007J10Rik,1700007J10Rik_Description
Pld6,11,59783893,59787657,-1,Pld6_function,Pld6,Pld6_Description
Flcn,11,59791408,59810039,-1,Flcn_function,Flcn,Flcn_Description
Gm16062,11,59810080,59818362,1,Gm16062_function,Gm16062,Gm16062_Description
Cops3,11,59817804,59839767,-1,Cops3_function,Cops3,Cops3_Description
Nt5m,11,59848073,59876533,1,Nt5m_function,Nt5m,Nt5m_Description
1810063I02Rik,11,59921499,59921889,1,1810063I02Rik_function,1810063I02Rik,1810063I02Rik_Description
Med9os,11,59946892,59948147,-1,Med9os_function,Med9os,Med9os_Description
Med9,11,59948214,59963306,1,Med9_function,Med9,Med9_Description
Rasd1,11,59963181,59964942,-1,Rasd1_function,Rasd1,Rasd1_Description
Pemt,11,59970614,60046489,-1,Pemt_function,Pemt,Pemt_Description
Rai1,11,60105013,60199195,1,Rai1_function,Rai1,Rai1_Description
Srebf1,11,60199089,60220604,-1,Srebf1_function,Srebf1,Srebf1_Description
Mir6921,11,60200538,60200617,-1,Mir6921_function,Mir6921,Mir6921_Description
Mir6922,11,60202262,60202327,-1,Mir6922_function,Mir6922,Mir6922_Description
Tom1l2,11,60226714,60352905,-1,Tom1l2_function,Tom1l2,Tom1l2_Description
Lrrc48,11,60353380,60394333,1,Lrrc48_function,Lrrc48,Lrrc48_Description
Atpaf2,11,60400624,60417099,-1,Atpaf2_function,Atpaf2,Atpaf2_Description
Gid4,11,60417145,60445277,1,Gid4_function,Gid4,Gid4_Description
Drg2,11,60454617,60468705,1,Drg2_function,Drg2,Drg2_Description
Myo15,11,60469339,60528368,1,Myo15_function,Myo15,Myo15_Description
Alkbh5,11,60537683,60558512,1,Alkbh5_function,Alkbh5,Alkbh5_Description
Llgl1,11,60699690,60714188,1,Llgl1_function,Llgl1,Llgl1_Description
Flii,11,60714146,60727263,-1,Flii_function,Flii,Flii_Description
Mief2,11,60728398,60732951,1,Mief2_function,Mief2,Mief2_Description
Mir5100,11,60728663,60728726,1,Mir5100_function,Mir5100,Mir5100_Description
Top3a,11,60740059,60777365,-1,Top3a_function,Top3a,Top3a_Description
Smcr8,11,60777525,60788287,1,Smcr8_function,Smcr8,Smcr8_Description
Shmt1,11,60788897,60811265,-1,Shmt1_function,Shmt1,Shmt1_Description
Dhrs7b,11,60830631,60858423,1,Dhrs7b_function,Dhrs7b,Dhrs7b_Description
Tmem11,11,60864452,60879038,-1,Tmem11_function,Tmem11,Tmem11_Description
Natd1,11,60902246,60913792,-1,Natd1_function,Natd1,Natd1_Description
Map2k3os,11,60920941,60931867,-1,Map2k3os_function,Map2k3os,Map2k3os_Description
Map2k3,11,60932057,60952803,1,Map2k3_function,Map2k3,Map2k3_Description
Kcnj12,11,61022564,61073267,1,Kcnj12_function,Kcnj12,Kcnj12_Description
Tnfrsf13b,11,61140835,61147642,1,Tnfrsf13b_function,Tnfrsf13b,Tnfrsf13b_Description
Usp22,11,61151781,61175059,-1,Usp22_function,Usp22,Usp22_Description
Aldh3a1,11,61208742,61218416,1,Aldh3a1_function,Aldh3a1,Aldh3a1_Description
Aldh3a2,11,61244752,61267186,-1,Aldh3a2_function,Aldh3a2,Aldh3a2_Description
Slc47a2,11,61301631,61342860,-1,Slc47a2_function,Slc47a2,Slc47a2_Description
Slc47a1,11,61343400,61378075,-1,Slc47a1_function,Slc47a1,Slc47a1_Description
